GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,MIN_TOT,PTS_RATE,FGM_RATE,FGA_RATE,3P Made_RATE,3PA_RATE,FTM_RATE,FTA_RATE,OREB_RATE,DREB_RATE,REB_RATE,AST_RATE,STL_RATE,BLK_RATE,TOV_RATE,MIN_CAT_MIN<10,MIN_CAT_MIN<20,MIN_CAT_MIN<30,MIN_CAT_MIN>30,GP_CAT_GP<28,GP_CAT_GP<56,GP_CAT_GP≥56
68,15.1,6.6,2.7,4.6,58.1,0.0,0.0,0.0,1.3,1.8,72.7,1.5,2.8,4.2,0.5,0.5,0.5,1.4,1026.8,0.43708609271523174,0.17880794701986757,0.3046357615894039,0.0,0.0,0.08609271523178809,0.11920529801324505,0.09933774834437087,0.18543046357615892,0.27814569536423844,0.033112582781456956,0.033112582781456956,0.033112582781456956,0.09271523178807946,False,True,False,False,False,False,True
19,12.8,3.3,1.2,3.1,39.0,0.1,0.5,20.0,0.7,0.9,82.4,0.5,0.9,1.4,1.6,0.4,0.2,0.9,243.20000000000002,0.25781249999999994,0.09375,0.24218749999999997,0.0078125,0.0390625,0.05468749999999999,0.0703125,0.0390625,0.0703125,0.10937499999999999,0.125,0.03125,0.015625,0.0703125,False,True,False,False,True,False,False
77,24.9,7.5,3.3,7.6,43.0,0.5,1.7,29.2,0.5,0.7,77.4,1.0,2.4,3.3,2.3,0.8,0.3,0.9,1917.3,0.30120481927710846,0.13253012048192772,0.3052208835341365,0.020080321285140562,0.06827309236947791,0.020080321285140562,0.028112449799196786,0.040160642570281124,0.09638554216867469,0.13253012048192772,0.09236947791164658,0.032128514056224904,0.012048192771084336,0.03614457831325301,False,False,True,False,False,False,True
62,19.3,8.0,3.2,6.0,52.8,0.0,0.1,33.3,1.6,2.1,78.9,1.3,2.5,3.7,1.3,0.5,1.3,1.7,1196.6000000000001,0.41450777202072536,0.16580310880829013,0.310880829015544,0.0,0.005181347150259067,0.08290155440414507,0.10880829015544041,0.06735751295336788,0.12953367875647667,0.19170984455958548,0.06735751295336788,0.025906735751295335,0.06735751295336788,0.08808290155440412,False,True,False,False,False,False,True
37,18.2,7.4,2.9,6.0,47.5,0.1,0.4,21.4,1.5,2.4,64.8,0.6,1.3,1.9,2.7,0.8,0.0,1.5,673.4,0.40659340659340665,0.15934065934065933,0.32967032967032966,0.005494505494505495,0.02197802197802198,0.08241758241758242,0.13186813186813187,0.03296703296703297,0.07142857142857144,0.1043956043956044,0.14835164835164835,0.04395604395604396,0.0,0.08241758241758242,False,True,False,False,False,True,False
80,20.2,5.1,2.0,4.4,46.2,0.0,0.0,0.0,1.0,1.4,69.0,1.5,2.7,4.1,1.0,0.4,0.6,1.7,1616.0,0.2524752475247525,0.09900990099009901,0.21782178217821782,0.0,0.0,0.04950495049504951,0.06930693069306931,0.07425742574257425,0.13366336633663367,0.20297029702970298,0.04950495049504951,0.019801980198019802,0.0297029702970297,0.08415841584158416,False,False,True,False,False,False,True
51,11.9,6.9,2.9,6.7,43.8,0.0,0.3,11.8,1.0,1.5,68.4,1.1,0.9,2.0,0.8,0.6,0.2,0.8,606.9,0.5798319327731093,0.24369747899159666,0.5630252100840336,0.0,0.025210084033613446,0.08403361344537816,0.12605042016806722,0.09243697478991597,0.07563025210084033,0.16806722689075632,0.06722689075630253,0.05042016806722689,0.016806722689075633,0.06722689075630253,False,True,False,False,False,True,False
43,10.3,2.3,1.0,2.7,37.4,0.1,0.2,30.0,0.3,0.5,57.1,0.2,0.9,1.1,1.8,0.4,0.1,0.8,442.90000000000003,0.22330097087378636,0.0970873786407767,0.2621359223300971,0.009708737864077669,0.019417475728155338,0.029126213592233007,0.04854368932038835,0.019417475728155338,0.08737864077669903,0.10679611650485438,0.17475728155339806,0.038834951456310676,0.009708737864077669,0.07766990291262135,False,True,False,False,False,True,False
82,34.4,15.3,5.7,12.5,45.8,0.1,0.3,35.7,3.7,4.8,77.3,3.7,5.1,8.7,1.0,1.0,1.6,1.7,2820.7999999999997,0.4447674418604652,0.16569767441860467,0.36337209302325585,0.0029069767441860473,0.00872093023255814,0.10755813953488375,0.13953488372093023,0.10755813953488375,0.14825581395348839,0.25290697674418605,0.029069767441860468,0.029069767441860468,0.04651162790697676,0.049418604651162795,False,False,False,True,False,False,True
61,20.3,9.7,3.3,8.1,41.5,1.3,3.5,38.0,1.6,1.8,90.0,0.2,1.7,1.9,1.2,0.4,0.1,1.3,1238.3,0.4778325123152709,0.1625615763546798,0.39901477832512317,0.06403940886699508,0.1724137931034483,0.0788177339901478,0.08866995073891626,0.009852216748768475,0.08374384236453203,0.09359605911330049,0.05911330049261084,0.01970443349753695,0.004926108374384237,0.06403940886699508,False,False,True,False,False,False,True
76,15.4,6.7,2.8,6.8,42.1,0.2,0.8,29.8,0.8,1.2,63.0,1.5,1.4,2.9,0.8,0.6,0.3,0.9,1170.4,0.43506493506493504,0.1818181818181818,0.4415584415584415,0.012987012987012986,0.051948051948051945,0.051948051948051945,0.07792207792207792,0.0974025974025974,0.0909090909090909,0.1883116883116883,0.051948051948051945,0.03896103896103896,0.01948051948051948,0.05844155844155844,False,True,False,False,False,False,True
70,16.9,7.2,3.0,7.2,41.9,0.1,0.3,25.0,1.1,1.3,79.6,0.5,1.1,1.7,1.3,0.3,0.1,1.0,1183.0,0.4260355029585799,0.17751479289940827,0.4260355029585799,0.005917159763313609,0.01775147928994083,0.0650887573964497,0.07692307692307693,0.029585798816568046,0.0650887573964497,0.10059171597633136,0.07692307692307693,0.01775147928994083,0.005917159763313609,0.05917159763313609,False,True,False,False,False,False,True
46,6.7,2.6,1.1,2.5,43.1,0.2,0.8,27.0,0.2,0.4,52.6,0.4,0.4,0.8,0.5,0.2,0.0,0.3,308.2,0.3880597014925374,0.16417910447761194,0.373134328358209,0.02985074626865672,0.11940298507462688,0.02985074626865672,0.05970149253731344,0.05970149253731344,0.05970149253731344,0.11940298507462688,0.0746268656716418,0.02985074626865672,0.0,0.04477611940298507,True,False,False,False,False,True,False
23,6.4,3.1,1.0,3.0,35.3,0.4,1.3,30.0,0.6,0.6,100.0,0.2,0.6,0.8,0.2,0.1,0.1,0.3,147.20000000000002,0.48437499999999994,0.15624999999999997,0.46874999999999994,0.0625,0.203125,0.09374999999999999,0.09374999999999999,0.03125,0.09374999999999999,0.125,0.03125,0.015625,0.015625,0.04687499999999999,True,False,False,False,True,False,False
42,9.7,3.4,1.1,3.1,36.6,0.5,1.4,35.1,0.6,0.9,67.6,0.1,0.6,0.7,1.5,0.4,0.0,0.5,407.4,0.35051546391752575,0.11340206185567012,0.31958762886597947,0.051546391752577324,0.1443298969072165,0.061855670103092786,0.09278350515463919,0.010309278350515465,0.061855670103092786,0.07216494845360825,0.15463917525773196,0.04123711340206186,0.0,0.051546391752577324,True,False,False,False,False,True,False
58,12.8,4.0,1.6,3.6,44.9,0.0,0.0,0.0,0.8,1.3,59.7,1.1,1.8,2.9,0.3,0.2,1.4,0.7,742.4000000000001,0.31249999999999994,0.125,0.28125,0.0,0.0,0.0625,0.1015625,0.0859375,0.140625,0.22656249999999994,0.023437499999999997,0.015625,0.10937499999999997,0.054687499999999986,False,True,False,False,False,False,True
40,5.3,2.2,0.7,1.8,38.0,0.0,0.0,0.0,0.9,1.1,75.6,0.5,0.7,1.2,0.3,0.1,0.1,0.5,212.0,0.41509433962264153,0.1320754716981132,0.33962264150943394,0.0,0.0,0.16981132075471697,0.20754716981132076,0.09433962264150944,0.1320754716981132,0.22641509433962265,0.05660377358490566,0.018867924528301886,0.018867924528301886,0.09433962264150944,True,False,False,False,False,True,False
82,17.9,8.1,3.3,6.5,51.1,0.1,0.6,23.5,1.3,1.5,89.9,0.5,1.1,1.6,2.0,0.9,0.1,1.2,1467.8,0.4525139664804469,0.1843575418994413,0.36312849162011174,0.005586592178770951,0.0335195530726257,0.07262569832402235,0.08379888268156425,0.02793296089385475,0.06145251396648045,0.08938547486033521,0.111731843575419,0.05027932960893855,0.005586592178770951,0.0670391061452514,False,True,False,False,False,False,True
46,12.1,3.9,1.6,3.5,46.9,0.4,1.1,36.5,0.2,0.4,55.0,0.7,1.1,1.8,0.5,0.1,0.2,0.5,556.6,0.32231404958677684,0.1322314049586777,0.2892561983471074,0.03305785123966942,0.09090909090909091,0.01652892561983471,0.03305785123966942,0.057851239669421475,0.09090909090909091,0.14876033057851237,0.04132231404958678,0.008264462809917356,0.01652892561983471,0.04132231404958678,False,True,False,False,False,True,False
64,14.8,3.7,1.5,3.0,49.5,0.0,0.1,0.0,0.7,0.9,75.0,0.3,1.5,1.8,1.8,0.9,0.1,1.4,947.2,0.25,0.10135135135135134,0.2027027027027027,0.0,0.006756756756756757,0.04729729729729729,0.06081081081081081,0.020270270270270268,0.10135135135135134,0.12162162162162161,0.12162162162162161,0.06081081081081081,0.006756756756756757,0.09459459459459459,False,True,False,False,False,False,True
42,24.5,11.7,4.6,11.9,38.4,0.8,3.0,25.8,1.7,2.0,86.9,0.7,1.8,2.5,2.8,0.9,0.1,2.0,1029.0,0.4775510204081632,0.1877551020408163,0.4857142857142857,0.0326530612244898,0.12244897959183673,0.0693877551020408,0.08163265306122448,0.02857142857142857,0.07346938775510205,0.10204081632653061,0.11428571428571428,0.036734693877551024,0.004081632653061225,0.08163265306122448,False,False,True,False,False,True,False
59,12.4,4.1,1.6,2.9,54.7,0.0,0.1,25.0,0.9,1.4,67.1,0.7,1.4,2.1,0.6,0.6,0.2,0.5,731.6,0.33064516129032256,0.12903225806451613,0.23387096774193547,0.0,0.008064516129032258,0.07258064516129033,0.1129032258064516,0.0564516129032258,0.1129032258064516,0.16935483870967744,0.04838709677419355,0.04838709677419355,0.016129032258064516,0.04032258064516129,False,True,False,False,False,False,True
51,11.9,5.2,1.8,4.4,41.3,0.7,2.1,33.0,0.8,1.0,85.7,0.3,0.8,1.1,1.7,0.3,0.1,0.9,606.9,0.4369747899159664,0.15126050420168066,0.3697478991596639,0.0588235294117647,0.17647058823529413,0.06722689075630253,0.08403361344537816,0.025210084033613446,0.06722689075630253,0.09243697478991597,0.14285714285714288,0.025210084033613446,0.008403361344537816,0.07563025210084033,False,True,False,False,False,True,False
78,14.3,4.9,1.9,3.9,49.2,0.0,0.1,0.0,1.1,1.6,66.9,1.0,2.4,3.3,1.3,0.4,0.2,1.3,1115.4,0.34265734265734266,0.13286713286713284,0.2727272727272727,0.0,0.006993006993006993,0.07692307692307693,0.11188811188811189,0.06993006993006992,0.1678321678321678,0.23076923076923073,0.09090909090909091,0.027972027972027972,0.013986013986013986,0.09090909090909091,False,True,False,False,False,False,True
79,16.6,6.8,2.6,6.7,39.5,0.6,2.1,28.2,0.9,1.1,84.7,0.4,1.7,2.1,3.3,0.4,0.0,1.8,1311.4,0.4096385542168674,0.1566265060240964,0.4036144578313253,0.03614457831325301,0.12650602409638553,0.05421686746987952,0.06626506024096386,0.024096385542168672,0.10240963855421685,0.12650602409638553,0.19879518072289154,0.024096385542168672,0.0,0.10843373493975904,False,True,False,False,False,False,True
82,36.7,16.4,6.2,14.5,42.6,1.9,5.1,37.7,2.1,2.8,77.1,1.3,2.6,3.9,3.0,1.9,0.4,1.6,3009.4,0.44686648501362397,0.16893732970027248,0.39509536784741145,0.05177111716621253,0.13896457765667575,0.05722070844686649,0.07629427792915532,0.035422343324250684,0.07084468664850137,0.10626702997275204,0.08174386920980926,0.05177111716621253,0.010899182561307903,0.04359673024523161,False,False,False,True,False,False,True
69,17.7,7.5,3.2,6.2,51.3,0.0,0.1,0.0,1.1,2.0,55.3,1.2,2.2,3.4,0.7,0.4,0.2,1.3,1221.3,0.42372881355932207,0.18079096045197743,0.35028248587570626,0.0,0.005649717514124295,0.06214689265536724,0.11299435028248588,0.06779661016949153,0.12429378531073448,0.192090395480226,0.03954802259887005,0.02259887005649718,0.01129943502824859,0.07344632768361582,False,True,False,False,False,False,True
78,16.3,5.2,2.2,5.5,40.4,0.1,0.2,36.8,0.6,0.9,69.6,1.4,2.1,3.5,1.5,0.7,0.3,1.2,1271.4,0.31901840490797545,0.13496932515337423,0.3374233128834356,0.006134969325153374,0.012269938650306749,0.03680981595092024,0.05521472392638037,0.08588957055214723,0.12883435582822086,0.21472392638036808,0.09202453987730061,0.042944785276073615,0.01840490797546012,0.07361963190184048,False,True,False,False,False,False,True
53,6.3,2.4,1.1,2.2,50.0,0.1,0.2,33.3,0.1,0.4,35.0,0.3,0.7,1.0,0.2,0.3,0.0,0.4,333.9,0.38095238095238093,0.17460317460317462,0.34920634920634924,0.015873015873015876,0.03174603174603175,0.015873015873015876,0.0634920634920635,0.047619047619047616,0.1111111111111111,0.15873015873015875,0.03174603174603175,0.047619047619047616,0.0,0.0634920634920635,True,False,False,False,False,True,False
82,30.5,13.0,5.5,10.3,53.1,0.0,0.0,0.0,2.1,2.6,79.3,2.7,5.4,8.1,1.0,0.5,1.8,1.8,2501.0,0.4262295081967213,0.18032786885245902,0.3377049180327869,0.0,0.0,0.06885245901639345,0.08524590163934427,0.08852459016393442,0.17704918032786884,0.26557377049180325,0.03278688524590164,0.01639344262295082,0.059016393442622946,0.059016393442622946,False,False,False,True,False,False,True
49,9.2,1.9,0.7,2.0,32.7,0.1,0.6,21.4,0.5,0.8,64.9,0.2,0.7,0.8,1.7,0.5,0.1,0.6,450.79999999999995,0.20652173913043478,0.07608695652173914,0.2173913043478261,0.010869565217391306,0.06521739130434782,0.05434782608695653,0.08695652173913045,0.02173913043478261,0.07608695652173914,0.08695652173913045,0.1847826086956522,0.05434782608695653,0.010869565217391306,0.06521739130434782,True,False,False,False,False,True,False
80,25.0,8.3,3.5,8.0,44.1,0.0,0.1,0.0,1.2,1.7,70.3,1.8,2.0,3.8,2.4,0.9,0.0,1.4,2000.0,0.332,0.14,0.32,0.0,0.004,0.048,0.068,0.072,0.08,0.152,0.096,0.036,0.0,0.056,False,False,True,False,False,False,True
78,26.0,9.0,3.6,7.9,45.8,0.0,0.1,22.2,1.8,2.4,74.9,1.7,4.2,5.8,1.5,0.7,0.9,1.3,2028.0,0.34615384615384615,0.13846153846153847,0.3038461538461539,0.0,0.0038461538461538464,0.06923076923076923,0.0923076923076923,0.06538461538461539,0.16153846153846155,0.22307692307692306,0.057692307692307696,0.02692307692307692,0.03461538461538462,0.05,False,False,True,False,False,False,True
46,9.2,3.3,1.5,2.6,56.2,0.0,0.1,33.3,0.3,0.8,41.0,0.3,0.8,1.2,0.7,0.4,0.1,0.7,423.2,0.358695652173913,0.16304347826086957,0.28260869565217395,0.0,0.010869565217391306,0.03260869565217391,0.08695652173913045,0.03260869565217391,0.08695652173913045,0.13043478260869565,0.07608695652173912,0.04347826086956522,0.010869565217391306,0.07608695652173912,True,False,False,False,False,True,False
78,20.5,8.1,3.1,7.2,42.8,0.0,0.0,0.0,1.9,2.7,72.5,1.2,3.0,4.2,1.4,0.7,0.3,1.4,1599.0,0.39512195121951216,0.15121951219512195,0.351219512195122,0.0,0.0,0.09268292682926829,0.13170731707317074,0.058536585365853655,0.14634146341463414,0.20487804878048782,0.06829268292682926,0.03414634146341463,0.014634146341463414,0.06829268292682926,False,False,True,False,False,False,True
40,6.4,3.8,1.2,2.8,41.8,0.0,0.1,33.3,1.4,1.7,83.8,0.5,0.5,1.0,0.2,0.3,0.2,0.5,256.0,0.59375,0.1875,0.4375,0.0,0.015625,0.21875,0.265625,0.078125,0.078125,0.15625,0.03125,0.046875,0.03125,0.078125,True,False,False,False,False,True,False
81,23.3,8.1,3.1,7.4,41.5,0.6,1.9,29.3,1.4,1.7,80.7,0.3,1.8,2.0,4.3,1.1,0.1,1.9,1887.3,0.3476394849785408,0.13304721030042918,0.31759656652360513,0.02575107296137339,0.08154506437768241,0.060085836909871244,0.07296137339055793,0.012875536480686695,0.07725321888412018,0.08583690987124463,0.18454935622317598,0.04721030042918455,0.004291845493562232,0.08154506437768241,False,False,True,False,False,False,True
82,32.0,10.0,3.4,8.1,42.0,1.4,3.8,36.7,1.8,2.4,76.7,0.5,2.3,2.8,4.9,1.9,0.1,2.0,2624.0,0.3125,0.10625000000000001,0.253125,0.04375,0.11874999999999998,0.056249999999999994,0.075,0.015625,0.071875,0.0875,0.153125,0.05937499999999999,0.0031250000000000006,0.0625,False,False,False,True,False,False,True
68,14.6,5.7,2.4,5.5,43.2,0.0,0.2,0.0,0.9,1.2,76.2,0.3,1.2,1.4,2.5,0.8,0.1,1.7,992.8,0.39041095890410965,0.1643835616438356,0.3767123287671233,0.0,0.013698630136986304,0.06164383561643836,0.0821917808219178,0.02054794520547945,0.0821917808219178,0.0958904109589041,0.17123287671232879,0.054794520547945216,0.006849315068493152,0.11643835616438356,False,True,False,False,False,False,True
53,10.6,4.1,1.5,4.2,35.7,0.1,0.3,29.4,1.1,1.2,86.2,0.5,0.6,1.1,1.6,0.7,0.1,1.0,561.8,0.3867924528301887,0.14150943396226418,0.3962264150943397,0.009433962264150945,0.02830188679245283,0.1037735849056604,0.11320754716981132,0.04716981132075472,0.05660377358490566,0.1037735849056604,0.15094339622641512,0.0660377358490566,0.009433962264150945,0.09433962264150944,False,True,False,False,False,True,False
79,23.5,6.3,2.5,6.4,39.5,0.0,0.3,13.0,1.2,1.6,75.0,0.6,1.9,2.5,4.8,1.2,0.1,2.2,1856.5,0.2680851063829787,0.10638297872340426,0.2723404255319149,0.0,0.01276595744680851,0.05106382978723404,0.06808510638297872,0.02553191489361702,0.08085106382978723,0.10638297872340426,0.20425531914893616,0.05106382978723404,0.00425531914893617,0.09361702127659575,False,False,True,False,False,False,True
57,19.0,7.6,2.7,6.7,40.1,0.1,0.3,18.8,2.2,2.7,81.4,0.6,1.7,2.3,2.8,0.9,0.1,1.4,1083.0,0.39999999999999997,0.14210526315789473,0.35263157894736846,0.005263157894736842,0.015789473684210523,0.11578947368421053,0.14210526315789473,0.03157894736842105,0.0894736842105263,0.12105263157894737,0.14736842105263157,0.04736842105263158,0.005263157894736842,0.07368421052631578,False,True,False,False,False,False,True
53,11.5,5.6,2.4,5.1,46.6,0.0,0.1,0.0,0.9,1.6,56.0,1.1,1.1,2.2,0.4,0.2,0.2,1.4,609.5,0.48695652173913034,0.20869565217391303,0.44347826086956516,0.0,0.008695652173913045,0.0782608695652174,0.13913043478260873,0.09565217391304348,0.09565217391304348,0.19130434782608696,0.03478260869565218,0.01739130434782609,0.01739130434782609,0.12173913043478259,False,True,False,False,False,True,False
47,24.6,10.9,3.7,8.2,45.3,0.8,2.4,34.5,2.6,3.4,77.5,0.9,1.9,2.8,3.7,1.5,0.2,2.1,1156.2,0.44308943089430897,0.15040650406504064,0.3333333333333333,0.03252032520325203,0.09756097560975609,0.1056910569105691,0.1382113821138211,0.03658536585365854,0.07723577235772357,0.11382113821138211,0.15040650406504064,0.06097560975609756,0.008130081300813007,0.08536585365853658,False,False,True,False,False,True,False
79,24.7,10.6,4.6,9.0,51.1,0.0,0.0,0.0,1.4,1.8,78.4,2.0,3.8,5.7,0.5,0.5,1.1,1.5,1951.3,0.4291497975708502,0.18623481781376516,0.3643724696356275,0.0,0.0,0.05668016194331984,0.07287449392712551,0.08097165991902834,0.15384615384615385,0.23076923076923078,0.020242914979757085,0.020242914979757085,0.04453441295546559,0.06072874493927126,False,False,True,False,False,False,True
64,17.3,7.9,3.4,6.9,49.0,0.0,0.1,22.2,1.0,1.6,66.3,1.1,2.2,3.3,1.2,0.3,0.4,0.9,1107.2,0.45664739884393063,0.19653179190751444,0.3988439306358382,0.0,0.005780346820809248,0.057803468208092484,0.09248554913294797,0.06358381502890173,0.12716763005780346,0.1907514450867052,0.06936416184971098,0.017341040462427744,0.023121387283236993,0.05202312138728324,False,True,False,False,False,False,True
62,15.8,3.9,1.5,3.4,45.7,0.0,0.0,0.0,0.8,1.3,61.4,0.7,2.0,2.7,1.1,0.7,0.2,0.9,979.6,0.24683544303797467,0.09493670886075949,0.2151898734177215,0.0,0.0,0.05063291139240506,0.08227848101265824,0.04430379746835443,0.12658227848101267,0.17088607594936708,0.06962025316455696,0.04430379746835443,0.012658227848101266,0.0569620253164557,False,True,False,False,False,False,True
71,13.1,3.8,1.5,3.2,47.4,0.0,0.0,0.0,0.8,1.1,71.3,1.6,2.5,4.2,0.8,0.4,0.4,0.7,930.1,0.2900763358778626,0.11450381679389313,0.24427480916030536,0.0,0.0,0.06106870229007634,0.08396946564885496,0.12213740458015268,0.19083969465648853,0.32061068702290074,0.06106870229007634,0.03053435114503817,0.03053435114503817,0.053435114503816786,False,True,False,False,False,False,True
42,14.8,5.5,1.8,4.5,40.2,0.8,2.0,39.8,1.1,1.4,76.7,0.2,0.8,1.0,2.7,0.4,0.0,1.5,621.6,0.3716216216216216,0.12162162162162163,0.30405405405405406,0.05405405405405406,0.13513513513513514,0.07432432432432433,0.09459459459459459,0.013513513513513514,0.05405405405405406,0.06756756756756757,0.18243243243243243,0.02702702702702703,0.0,0.10135135135135134,False,True,False,False,False,True,False
82,20.8,8.5,3.1,6.3,49.1,0.1,0.4,36.7,2.1,2.7,77.2,1.4,2.6,4.0,1.3,0.8,0.8,1.3,1705.6000000000001,0.40865384615384615,0.14903846153846154,0.30288461538461536,0.004807692307692308,0.019230769230769232,0.10096153846153846,0.1298076923076923,0.0673076923076923,0.125,0.1923076923076923,0.0625,0.038461538461538464,0.038461538461538464,0.0625,False,False,True,False,False,False,True
77,15.0,6.5,2.8,5.1,54.5,0.0,0.0,0.0,1.0,1.6,58.7,2.1,2.2,4.3,0.7,0.5,0.6,1.2,1155.0,0.43333333333333335,0.18666666666666668,0.33999999999999997,0.0,0.0,0.06666666666666667,0.10666666666666667,0.14,0.14666666666666667,0.2866666666666666,0.04666666666666667,0.03333333333333333,0.039999999999999994,0.07999999999999999,False,True,False,False,False,False,True
78,22.6,8.4,3.3,8.3,40.1,0.4,1.3,31.0,1.3,1.8,71.5,0.6,3.9,4.5,2.9,0.6,0.1,1.6,1762.8000000000002,0.3716814159292035,0.14601769911504422,0.3672566371681416,0.017699115044247787,0.05752212389380531,0.05752212389380531,0.07964601769911504,0.026548672566371678,0.1725663716814159,0.1991150442477876,0.12831858407079644,0.026548672566371678,0.004424778761061947,0.07079646017699115,False,False,True,False,False,False,True
51,15.1,5.7,2.2,5.2,41.2,0.3,0.8,32.5,1.1,1.6,69.1,0.4,1.3,1.7,2.1,0.7,0.0,1.4,770.1,0.37748344370860926,0.1456953642384106,0.3443708609271523,0.01986754966887417,0.05298013245033113,0.0728476821192053,0.10596026490066227,0.026490066225165566,0.08609271523178808,0.11258278145695365,0.13907284768211922,0.04635761589403973,0.0,0.09271523178807946,False,True,False,False,False,True,False
78,22.0,10.1,3.9,8.7,44.7,0.7,1.8,39.0,1.6,2.2,74.1,0.9,2.0,3.0,2.2,1.2,0.3,1.2,1716.0,0.45909090909090905,0.17727272727272728,0.3954545454545454,0.031818181818181815,0.08181818181818182,0.07272727272727274,0.10000000000000002,0.04090909090909091,0.09090909090909091,0.13636363636363635,0.10000000000000002,0.05454545454545454,0.013636363636363636,0.05454545454545454,False,False,True,False,False,False,True
82,19.3,6.6,2.6,5.7,46.0,0.0,0.1,0.0,1.4,2.1,67.8,1.8,1.7,3.5,1.9,0.7,0.1,1.4,1582.6000000000001,0.3419689119170984,0.13471502590673576,0.29533678756476683,0.0,0.0051813471502590676,0.07253886010362694,0.10880829015544041,0.0932642487046632,0.08808290155440414,0.18134715025906734,0.09844559585492225,0.03626943005181347,0.0051813471502590676,0.07253886010362694,False,True,False,False,False,False,True
29,21.2,5.8,2.2,4.8,45.7,0.1,0.5,28.6,1.3,1.8,71.2,1.3,4.0,5.3,1.5,1.3,0.6,0.9,614.8,0.27358490566037735,0.1037735849056604,0.22641509433962265,0.004716981132075472,0.02358490566037736,0.06132075471698114,0.0849056603773585,0.06132075471698114,0.18867924528301888,0.25,0.07075471698113209,0.06132075471698114,0.02830188679245283,0.04245283018867925,False,False,True,False,False,True,False
55,10.8,4.8,2.0,3.9,50.5,0.0,0.2,16.7,0.8,1.1,72.4,0.7,0.7,1.4,0.7,0.5,0.1,0.8,594.0,0.4444444444444444,0.18518518518518517,0.3611111111111111,0.0,0.018518518518518517,0.07407407407407407,0.10185185185185186,0.06481481481481481,0.06481481481481481,0.12962962962962962,0.06481481481481481,0.046296296296296294,0.009259259259259259,0.07407407407407407,False,True,False,False,False,True,False
53,13.7,4.1,1.6,4.0,41.2,0.0,0.1,33.3,0.8,1.2,68.3,0.2,0.9,1.1,2.6,0.5,0.1,1.0,726.0999999999999,0.29927007299270075,0.11678832116788324,0.29197080291970806,0.0,0.007299270072992702,0.05839416058394162,0.08759124087591241,0.014598540145985404,0.06569343065693432,0.08029197080291972,0.18978102189781026,0.03649635036496351,0.007299270072992702,0.07299270072992702,False,True,False,False,False,True,False
50,35.4,20.0,7.7,16.3,47.4,0.0,0.1,0.0,4.5,6.1,73.9,2.5,6.5,9.0,2.0,1.1,2.1,3.4,1770.0,0.5649717514124294,0.2175141242937853,0.4604519774011299,0.0,0.002824858757062147,0.1271186440677966,0.17231638418079095,0.07062146892655367,0.18361581920903955,0.2542372881355932,0.05649717514124294,0.03107344632768362,0.059322033898305086,0.096045197740113,False,False,False,True,False,True,False
62,13.6,4.9,1.8,4.7,38.7,0.7,2.0,34.4,0.6,0.7,83.3,0.5,0.7,1.2,1.1,0.5,0.1,0.7,843.1999999999999,0.3602941176470589,0.13235294117647062,0.3455882352941177,0.05147058823529412,0.14705882352941177,0.044117647058823525,0.05147058823529412,0.03676470588235294,0.05147058823529412,0.08823529411764705,0.08088235294117647,0.03676470588235294,0.007352941176470589,0.05147058823529412,False,True,False,False,False,False,True
62,9.8,4.0,1.4,2.8,47.7,0.0,0.1,14.3,1.2,1.6,76.0,0.4,0.8,1.2,1.1,0.4,0.1,0.9,607.6,0.40816326530612246,0.14285714285714285,0.2857142857142857,0.0,0.01020408163265306,0.12244897959183672,0.16326530612244897,0.04081632653061224,0.08163265306122448,0.12244897959183672,0.11224489795918367,0.04081632653061224,0.01020408163265306,0.09183673469387756,True,False,False,False,False,False,True
69,16.1,5.5,2.1,5.1,41.4,0.4,1.2,33.8,0.9,1.1,82.3,0.5,1.1,1.6,2.4,0.8,0.1,1.2,1110.9,0.3416149068322981,0.13043478260869565,0.31677018633540366,0.024844720496894408,0.07453416149068322,0.05590062111801242,0.06832298136645963,0.03105590062111801,0.06832298136645963,0.09937888198757763,0.14906832298136644,0.049689440993788817,0.006211180124223602,0.07453416149068322,False,True,False,False,False,False,True
14,3.1,1.1,0.4,1.6,26.1,0.2,0.9,23.1,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.0,0.2,0.3,43.4,0.35483870967741943,0.12903225806451615,0.5161290322580646,0.06451612903225808,0.2903225806451613,0.0,0.0,0.0,0.12903225806451615,0.12903225806451615,0.03225806451612904,0.0,0.06451612903225808,0.09677419354838711,True,False,False,False,True,False,False
62,20.4,5.1,1.8,3.6,49.3,0.0,0.0,0.0,1.6,2.6,60.6,2.3,2.9,5.2,0.5,0.3,1.5,0.8,1264.8,0.25,0.08823529411764706,0.17647058823529413,0.0,0.0,0.0784313725490196,0.12745098039215688,0.11274509803921569,0.14215686274509803,0.25490196078431376,0.024509803921568627,0.014705882352941175,0.07352941176470588,0.0392156862745098,False,False,True,False,False,False,True
65,24.6,7.7,3.3,5.7,57.6,0.0,0.0,0.0,1.1,2.0,55.5,2.6,4.5,7.1,0.6,0.6,1.0,0.7,1599.0,0.3130081300813008,0.13414634146341464,0.23170731707317074,0.0,0.0,0.044715447154471545,0.08130081300813008,0.10569105691056911,0.18292682926829268,0.2886178861788618,0.024390243902439025,0.024390243902439025,0.04065040650406504,0.028455284552845527,False,False,True,False,False,False,True
